AT1G62640-MONOMER	AT1G62640	P49243	3-oxoacyl-[acyl-carrier-protein] synthase	3-ketoacyl-[acyl-carrier protein] synthase, 3-ketoacyl-ACP synthase
AT1G54870-MONOMER	AT1G54870	Q9FZ42	oxidoreductase	
AT1G25410-MONOMER	AT1G25410		adenylate dimethylallyltransferase	
AT5G43600-MONOMER	AT5G43600	Q8VXY9		
CPLXQT-54			NAD-dependent malic enzyme	NAD-MEH, NAD-ME heterodimer
AT2G43400-MONOMER	AT2G43400	O22854	AT2G43400	
AT1G44980-MONOMER	AT1G44980	Q9MAL0	pectinesterase	
CPLX-7017				
AT5G20080-MONOMER	AT5G20080	P83291	cytochrome-b5 reductase	
AT1G63340-MONOMER	AT1G63340	Q9C8T8	monooxygenase	
AT1G17020-MONOMER	AT1G17020	Q39224	oxidoreductase, acting on diphenols and related substances as donors, oxygen as acceptor//oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	
AT4G12800-MONOMER	AT4G12800		PSI-L	
AT2G07785-MONOMER	AT2G07785	Q3EC42	AT2G07785	
AT1G34510-MONOMER	AT1G34510	Q9LNL0	peroxidase	
GQT-1673-MONOMER	GQT-1673	Q93ZQ3	AT3G63200.1	
AT3G02580-MONOMER	AT3G02580	Q39208	&Delta;<sup>7</sup>-sterol-C5-desaturase	C-5 sterol desaturase, dwf7
AT1G34490-MONOMER	AT1G34490	Q3ED15	acyltransferase	
AT1G73880-MONOMER	AT1G73880		UDP-glycosyltransferase	
AT5G10330-MONOMER	AT5G10330		histidinol-phosphate transaminase	
AT4G09520-MONOMER	AT4G09520	Q8L816	AT4G09520	
AT2G35660-MONOMER	AT2G35660	Q9ZQN9	monooxygenase	
AT5G16570-MONOMER	AT5G16570	Q9FMD9	glutamate-ammonia ligase	
AT4G19170-MONOMER	AT4G19170	O49675	carotenoid cleavage dioxygenase	
AT3G49620-MONOMER	AT3G49620	Q8H113	oxidoreductase	
AT5G61830-MONOMER	AT5G61830	Q501A2	oxidoreductase	
GQT-5421-MONOMER	GQT-5421		AT5G23690.1	
AT2G47690-MONOMER	AT2G47690	O82238	NADH-ubiquinone oxidoreductase 15 kDa subunit	NADH-ubiquinone oxidoreductase 15 kDa subunit
AT1G66540-MONOMER	AT1G66540	A2RVN3	AT1G66540	
AT5G39030-MONOMER	AT5G39030	Q9FID5	kinase	
AT2G23900-MONOMER	AT2G23900	Q1PF10	polygalacturonase	
AT1G77670-MONOMER	AT1G77670	Q9CAP1	transaminase	
GQT-4069-MONOMER	GQT-4069		AT3G56040.1	
GQT-5598-MONOMER	GQT-5598		AT2G43710.1	
GQT-4774-MONOMER	GQT-4774		AT2G47870.1	
AT3G27980-MONOMER	AT3G27980	Q3EAY9	pectinesterase	
AT1G76790-MONOMER	AT1G76790	Q9SRD4	O-methyltransferase	
AT5G66460-MONOMER	AT5G66460	Q9FJZ3	hydrolase, hydrolyzing O-glycosyl compounds	
AT3G48270-MONOMER	AT3G48270	Q9STK7	AT3G48270	
AT2G43980-MONOMER	AT2G43980	O80568	inositol-tetrakisphosphate 1-kinase 4	AT2G43980, ITPK4, inositol 1,3,4-trisphosphate 5/6 kinase 4
AT1G03310-MONOMER	AT1G03310	Q8L735	isoamylase non-catalytic subunit	
AT5G22810-MONOMER	AT5G22810	Q9FFC6	hydrolase activity, acting on ester bonds	
AT4G19720-MONOMER	AT4G19720	O81853	hydrolase, hydrolyzing O-glycosyl compounds	
AT5G37980-MONOMER	AT5G37980	Q9FKC9	oxidoreductase	
AT4G18360-MONOMER	AT4G18360	O49506	glycolate oxidase	AT4G18360
GQT-5095-MONOMER	GQT-5095		AT1G05790.3	
AT1G73680-MONOMER	AT1G73680		fatty acid &alpha;-dioxygenase	type-2 alpha-dioxygenase
AT1G70560-MONOMER	AT1G70560	Q9S7N2	tryptophan aminotransferase	
MONOMER-2362	AT5G05170			cellulose, &beta;-1,4-glucan synthase
GQT-4598-MONOMER	GQT-4598		AT1G52760.1	
CPLX-6121			succinic semialdehyde dehydrogenase	succinate semialdehyde dehydrogenase
AT1G30100-MONOMER	AT1G30100	Q9C6Z1	9-cis-epoxycarotenoid dioxygenase	
GQT-4890-MONOMER	GQT-4890		AT1G22015.1	
AT1G20050-MONOMER	AT1G20050	O48962		HYD1, hydra1
GQT-4419-MONOMER	GQT-4419		AT5G13450.1	
CPLXQT-28				
AT5G51830-MONOMER	AT5G51830	Q9FLH8	kinase	
GQT-4957-MONOMER	GQT-4957		AT3G26820.1	
CPLX-8458			glucosamine 6-phosphate N-acetyltransferase	
AT5G66170-MONOMER	AT5G66170	Q2V2U4	thiosulfate sulfurtransferase	
AT3G44880-MONOMER	AT3G44880	Q9FYC2		
AT3G42640-MONOMER	AT3G42640	Q9M2A0	ATPase	
AT4G15490-MONOMER	AT4G15490	O23401	UDP-glycosyltransferase//sinapate 1-glucosyltransferase	
GQT-4314-MONOMER	GQT-4314		AT5G19840.2	
GQT-5183-MONOMER	GQT-5183		AT1G63380.2	
AT5G18900-MONOMER	AT5G18900	Q8LAN3	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	
AT5G26000-MONOMER	AT5G26000			
AT1G28580-MONOMER	AT1G28580	Q9FXJ2	hydrolase activity, acting on ester bonds	
AT4G26280-MONOMER	AT4G26280	Q9STQ6	sulfotransferase	
GQT-2014-MONOMER	GQT-2014	O82243	AT2G47750.1	
AT5G22740-MONOMER	AT5G22740	Q9FNI7	mannan synthase	
GQT-1635-MONOMER	GQT-1635	Q9SUW4	AT4G22550.1	
AT2G03980-MONOMER	AT2G03980	Q9SIF5	hydrolase activity, acting on ester bonds	
AT1G72680-MONOMER	AT1G72680	Q9CAI3	oxidoreductase, acting on the CH-OH group of donors, NAD or NADP as acceptor	
AT3G51240-MONOMER	AT3G51240	Q9S818	naringenin 3-dioxygenase	
AT4G34740-MONOMER	AT4G34740	Q9STG9	amidophosphoribosyltransferase	
AT5G49360-MONOMER	AT5G49360	Q9FGY1	hydrolase, hydrolyzing O-glycosyl compounds	
AT1G79900-MONOMER	AT1G79900	Q9CA93		
AT3G54470-MONOMER	AT3G54470	Q42586	orotate phosphoribosyltransferase	orotidine-5'-phosphate decarboxylase
AT5G48220-MONOMER	AT5G48220	Q9LUB2	indole-3-glycerol-phosphate synthase	
AT5G36130-MONOMER	AT5G36130	Q9LVY4	AT5G36130	
AT1G23020-MONOMER	AT1G23020	O23122	ferric-chelate reductase	
AT2G31690-MONOMER	AT2G31690	Q9SIN9	triacylglycerol lipase	
AT1G78955-MONOMER	AT1G78955	P0C8Y0	beta-amyrin synthase	
AT5G25265-MONOMER	AT5G25265	Q8W4E6	hydroxyproline O-arabinosyltransferase	
AT5G57655-MONOMER	AT5G57655	Q9FKK7	xylose isomerase	
AT2G03220-MONOMER	AT2G03220	Q9SWH5	&alpha;-1,2-fucosyltransferase	
AT2G25160-MONOMER	AT2G25160	Q7Y222	AT2G25160	
AT1G53680-MONOMER	AT1G53680	Q9C8M3	glutathione transferase	
GQT-351-MONOMER	GQT-351	Q9SN71	AT3G47670.1	
AT2G28100-MONOMER	AT2G28100	Q8GW72		&alpha;-L-fucosidase
GQT-5195-MONOMER	GQT-5195		AT2G41880.5	
AT2G02580-MONOMER	AT2G02580	O64718	AT2G02580	
AT5G13710-MONOMER	AT5G13710	Q9LM02	sterol 24-C-methyltransferase	sterol 24-C-methyltransferase, SMT1, sterol methyltransferase 1
AT1G48320-MONOMER	AT1G48320		DHNA-CoA thioesterase	1,4-dihydroxy-2-naphthoyl-coenzyme A thioesterase, 1,4-dihydroxy-2-naphthoyl-CoA thioesterase
AT5G56720-MONOMER	AT5G56720		malate dehydrogenase	
AT3G55810-MONOMER	AT3G55810	Q9M044	pyruvate kinase	
AT4G02500-MONOMER	AT4G02500	O22775	xyloglucan 6-xylosyltransferase	
AT1G05620-MONOMER	AT1G05620			
AT3G27890-MONOMER	AT3G27890	Q9LK88	AT3G27890	
AT3G12600-MONOMER	AT3G12600	Q9LHK1	hydrolase	
AT1G05250-MONOMER	AT1G05250	Q96506	peroxidase	
AT2G44160-MONOMER	AT2G44160	O80585		
AT2G30750-MONOMER	AT2G30750			
AT5G51420-MONOMER	AT5G51420	Q9FGN1	acyltransferase	
AT2G44040-MONOMER	AT2G44040	O80574	dihydrodipicolinate reductase	
GQT-5512-MONOMER	GQT-5512		AT5G60790.1	
AT1G35720-MONOMER	AT1G35720	Q9SYT0	peroxidase	
GQT-4231-MONOMER	GQT-4231		AT1G27930.1	
GQT-4984-MONOMER	GQT-4984		AT3G56130.1	
AT3G46170-MONOMER	AT3G46170	Q9LX78	oxidoreductase	
GQT-5185-MONOMER	GQT-5185		AT2G23890.2	
AT3G48730-MONOMER	AT3G48730	Q42522		AT3g48730
GQT-4378-MONOMER	GQT-4378		AT5G48440.1	
GQT-5252-MONOMER	GQT-5252		AT5G63625.1	
GQT-1475-MONOMER	GQT-1475	Q8LBB7	AT4G35190.1	
GQT-3990-MONOMER	GQT-3990		AT4G15690.1	
GQT-4532-MONOMER	GQT-4532		AT3G54150.1	
AT1G02800-MONOMER	AT1G02800	Q9SRX3	cellulase	
GQT-5601-MONOMER	GQT-5601		AT5G39830.1	
AT2G26540-MONOMER	AT2G26540	O48721	uroporphyrinogen III synthase	uroporphyrinogen-III synthase
CPLX-1523			CYP79B2 monooxygenase	CYP79B2
GQT-4487-MONOMER	GQT-4487		AT5G62220.1	
AT3G13790-MONOMER	AT3G13790	Q43866	beta-fructofuranosidase//hydrolase, hydrolyzing O-glycosyl compounds	
GQT-4017-MONOMER	GQT-4017		AT5G46340.1	
GQT-3889-MONOMER	GQT-3889		AT4G09990.1	
AT2G44990-MONOMER	AT2G44990	Q7XJM2	9-cis-epoxycarotenoid dioxygenase	
AT4G15260-MONOMER	AT4G15260	Q8GYB0	UDP-glycosyltransferase	
AT4G22090-MONOMER	AT4G22090	O65457	pectate lyase	
GQT-5305-MONOMER	GQT-5305		AT4G25434.8	
GQT-3954-MONOMER	GQT-3954		AT5G04070.1	
AT3G22400-MONOMER	AT3G22400		lipoxygenase	
AT2G41880-MONOMER	AT2G41880	P93757	guanylate kinase	
AT3G55630-MONOMER	AT3G55630	Q8W035	folylpolyglutamate synthase	
GQT-5165-MONOMER	GQT-5165		AT5G09760.2	
GQT-5004-MONOMER	GQT-5004		AT3G05510.1	
GQT-3876-MONOMER	GQT-3876		AT2G34200.1	
AT5G57690-MONOMER	AT5G57690	Q1PDI2	diacylglycerol kinase	
AT5G27320-MONOMER	AT5G27320	Q940G6	hydrolase	
AT3G55590-MONOMER	AT3G55590	Q9M2S0	nucleotidyltransferase	
AT5G57800-MONOMER	AT5G57800	Q8H1Z0	catalytic	
GQT-5041-MONOMER	GQT-5041		AT1G78590.2	
AT1G14120-MONOMER	AT1G14120	Q9XI76	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	
AT4G25090-MONOMER	AT4G25090	Q9SW17	oxidoreductase	
GQT-3956-MONOMER	GQT-3956		AT3G02720.1	
CPLX-5263			complex I	NADH dehydrogenase complex, NADH-ubiquinone oxidoreductase
AT2G15620-MONOMER	AT2G15620		nitrite reductase	ferredoxin-nitrate reductase, NiR
AT1G68460-MONOMER	AT1G68460	Q9CA35	adenylate dimethylallyltransferase	isopentenyltransferase1
GQT-5044-MONOMER	GQT-5044		AT1G01390.2	
GQT-3932-MONOMER	GQT-3932		AT1G72640.1	
CPLX-1383				hydroperoxide lyase, HPL, HPL1, CYP74B2
AT4G35790-CPLX				PLD &delta;, PLD, PLD delta
AT4G28780-MONOMER	AT4G28780	Q9SVU5	hydrolase activity, acting on ester bonds	
AT3G14650-MONOMER	AT3G14650	Q9LUC9	AT3G14650	
AT5G64380-MONOMER	AT5G64380	Q9FMF1	phosphoric ester hydrolase	
GQT-4730-MONOMER	GQT-4730		AT1G35420.2	
MONOMER-3282	G-2362			
AT1G80230-MONOMER	AT1G80230	Q9SSB8	complex IV subunit 5b	cytochrome-c oxidase
AT1G55850-MONOMER	AT1G55850	Q8VZK9	cellulose synthase	
AT4G00190-MONOMER	AT4G00190	O81320	pectinesterase	
GQT-4707-MONOMER	GQT-4707		AT2G13440.1	
GQT-5116-MONOMER	GQT-5116		AT1G31095.1	
AT3G20040-MONOMER	AT3G20040	Q56XE8		
GQT-4660-MONOMER	GQT-4660		AT1G49700.1	
AT2G42250-MONOMER	AT2G42250	O48532	AT2G42250	
AT2G34890-MONOMER	AT2G34890	O64753	CTP synthase	
GQT-5233-MONOMER	GQT-5233		AT4G19380.2	
GQT-5088-MONOMER	GQT-5088		AT4G18550.2	
AT4G24260-MONOMER	AT4G24260	Q9STW8	hydrolase, hydrolyzing O-glycosyl compounds	
AT2G22570-MONOMER	AT2G22570		nicotinamidase	
GQT-4658-MONOMER	GQT-4658		AT1G08990.1	
AT1G53920-MONOMER	AT1G53920	Q9SSA7	lipase	
GQT-5610-MONOMER	GQT-5610		AT5G53170.1	
AT2G07689-MONOMER	AT2G07689	Q3EC49	NADH dehydrogenase (ubiquinone)	
AT4G39830-MONOMER	AT4G39830	O65670	oxidoreductase	
AT1G65590-MONOMER	AT1G65590	Q8L7S6	beta-N-acetylhexosaminidase	
AT3G05120-MONOMER	AT3G05120	Q9MAA7	hydrolase	
AT1G27130-MONOMER	AT1G27130	Q9FUS6	glutathione transferase	
AT3G48460-MONOMER	AT3G48460	Q9STM6	hydrolase activity, acting on ester bonds	
CPLX-7042				
GQT-3379-MONOMER	GQT-3379		AT1G65950.1	
AT4G37670-MONOMER	AT4G37670	Q3E9P2		
AT4G26790-MONOMER	AT4G26790	Q8VY93	hydrolase activity, acting on ester bonds	
GQT-461-MONOMER	GQT-461	Q2V442	AT2G30933.1	
AT4G37400-MONOMER	AT4G37400	Q0WTF4		
AT3G01270-MONOMER	AT3G01270	Q9SRH4	pectate lyase//pectate lyase	
AT2G06850-MONOMER	AT2G06850	Q39099	xyloglucan:xyloglucosyl transferase//ghydrolase, acting on glycosyl bonds	
GQT-5397-MONOMER	GQT-5397		AT4G26140.7	
GQT-4486-MONOMER	GQT-4486		AT3G63510.1	
AT3G22200-MONOMER	AT3G22200		4-aminobutyrate transaminase//adenosylmethionine-8-amino-7-oxononanoate transaminase	
AT4G08160-MONOMER	AT4G08160	Q8GYW5	hydrolase, hydrolyzing O-glycosyl compounds	
AT2G34980-MONOMER	AT2G34980	O64761	phosphatidylinositol N-acetylglucosaminyltransferase	
AT1G17420-MONOMER	AT1G17420		lipoxygenase	
GQT-5526-MONOMER	GQT-5526		AT4G15955.3	
GQT-4515-MONOMER	GQT-4515		AT4G33180.1	
AT1G14550-MONOMER	AT1G14550	Q9M9Q9	peroxidase	
AT3G14040-MONOMER	AT3G14040	Q9LVJ4	polygalacturonase	
GQT-4770-MONOMER	GQT-4770		AT2G37820.1	
MONOMER-16593	G-667		Modified PSI-N	
AT4G15093-MONOMER	AT4G15093	Q949R4	oxidoreductase	
AT2G43710-MONOMER	AT2G43710	Q3EBH3	stearoyl-CoA 9-desaturase	
AT2G31490-MONOMER	AT2G31490	Q9SIQ8	NADH-ubiquinone oxidoreductase subunit	NADH-ubiquinone oxidoreductase subunit
GQT-4052-MONOMER	GQT-4052		AT2G43660.2	
AT5G14590-MONOMER	AT5G14590	Q8LPJ5	isocitrate dehydrogenase (NADP+)	
MONOMER-1095	G-667		Photosystem I reaction center subunit N	PSI-N
AT1G09795-MONOMER	AT1G09795			
GQT-4592-MONOMER	GQT-4592		AT4G18030.1	
AT4G03280-MONOMER	AT4G03280	Q9ZR03	electron transporter, transferring electrons from cytochrome b6/f complex of photosystem II	
AT4G27560-MONOMER	AT4G27560	Q9T080	transferase, transferring glycosyl groups	
AT1G06800-MONOMER	AT1G06800	Q941F1	triacylglycerol lipase	
GQT-5387-MONOMER	GQT-5387		AT5G01305.1	
AT1G48860-MONOMER	AT1G48860	Q9FVP6	3-phosphoshikimate 1-carboxyvinyltransferase	
AT5G24910-MONOMER	AT5G24910	Q93Z79	AT5G24910	
GQT-4119-MONOMER	GQT-4119		AT3G62960.1	
AT2G19050-MONOMER	AT2G19050	O64468	hydrolase activity, acting on ester bonds	
GQT-4123-MONOMER	GQT-4123		AT2G26910.1	
CPLX-1623				AGPase
AT1G08490-MONOMER	AT1G08490		selenocysteine lyase/cysteine desulfurase//transaminase	selenocysteine lyase, cysteine desulfurase
GQT-4173-MONOMER	GQT-4173		AT5G50420.1	
GQT-5034-MONOMER	GQT-5034		AT3G60415.1	
AT4G36380-MONOMER	AT4G36380	Q9M066	steroid hydroxylase	CYP90C1
GQT-3999-MONOMER	GQT-3999		AT4G39970.1	
AT5G63180-MONOMER	AT5G63180	Q93Z25	pectate lyase	
GQT-5587-MONOMER	GQT-5587		AT5G09910.1	
GQT-4236-MONOMER	GQT-4236		AT1G71480.1	
GQT-5132-MONOMER	GQT-5132		AT3G19270.2	
AT1G13110-MONOMER	AT1G13110	Q96514	AT1G13110	
GQT-4097-MONOMER	GQT-4097		AT1G20010.1	
AT4G13890-MONOMER	AT4G13890	Q9SVM4	glycine hydroxymethyltransferase	
AT1G02590-MONOMER	AT1G02590	Q3EDK4	aldehyde oxidase	
AT5G03770-MONOMER	AT5G03770	Q8VZA5	KDO transferase	
AT2G46820-MONOMER	AT2G46820		PSI-P subunit	
AT2G36800-MONOMER	AT2G36800	Q9ZQ94	glucosyltransferase	UGT73C5, UDP-glycosyltransferase, UDP glycosyltransferase 73C5
AT4G16260-MONOMER	AT4G16260	Q8VZJ2	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-1608-MONOMER	GQT-1608	O80944	AT2G37760.1	
AT3G59380-MONOMER	AT3G59380		farnesyltranstransferase	
GQT-4508-MONOMER	GQT-4508		AT4G04670.1	
AT2G45310-MONOMER	AT2G45310	O22141	AT2G45310	
CPLX-1527				AtAO1, atAO-1, AAO1, aldehyde oxidase &alpha;, AO&alpha;, aldehyde oxidase 1, aldehyde oxidase alpha
GQT-5225-MONOMER	GQT-5225		AT5G05260.2	
AT1G23800-MONOMER	AT1G23800	Q8S528		
GQT-5439-MONOMER	GQT-5439		AT1G28090.1	
AT5G37940-MONOMER	AT5G37940	Q9FKD2	oxidoreductase	
AT3G18660-MONOMER	AT3G18660	Q9LSB1	transferase, transferring glycosyl groups	
AT1G14720-MONOMER	AT1G14720	Q38909	xyloglucan:xyloglucosyl transferase	
CPLX-8032		Q8L9E2	adenylylsulfate sulfohydrolase / adenylylsulfate:phosophate adenylyltransferase	adenylylsulfate sulfohydrolase / ADP-sulfurylase
GQT-4139-MONOMER	GQT-4139		AT1G74790.1	
GQT-5518-MONOMER	GQT-5518		AT2G35520.2	
AT5G55320-MONOMER	AT5G55320	Q9FJ78	acyltransferase	
AT1G78680-MONOMER	AT1G78680		gamma-glutamyl hydrolase	
AT2G30070-MONOMER	AT2G30070	O22397		potassium transporter, POT1, AtPOT1, AtKUP1, AtKT1
GQT-5212-MONOMER	GQT-5212		AT2G02497.1	
AT5G01310-MONOMER	AT5G01310	Q9M041		
AT3G44620-MONOMER	AT3G44620	Q67YE7	AT3G44620	
AT1G78440-MONOMER	AT1G78440	Q8LEA2	C19 gibberellin 2-oxidase	C19 gibberellin 2-beta-dioxygenase, AtGA2OX1, C(19) gibberellin 2&beta;-dioxygenase
AT1G62570-MONOMER	AT1G62570		glucosinolate S-oxygenase	
AT5G18670-MONOMER	AT5G18670		AT5G18670	
GQT-4930-MONOMER	GQT-4930		AT2G29605.1	
GQT-5398-MONOMER	GQT-5398		AT1G30760.2	
AT1G55180-MONOMER	AT1G55180		phospholipase D	
AT5G08300-MONOMER	AT5G08300	P68209	succinate-CoA ligase (GDP-forming)	
AT5G12040-MONOMER	AT5G12040	Q8RUF8	hydrolase, acting on carbon-nitrogen (but not peptide) bonds	
GQT-1009-MONOMER	GQT-1009	Q9M3B2	AT3G49200.1	
AT1G48030-MONOMER	AT1G48030	Q9M5K3	dihydrolipoyl dehydrogenase	mitochondrial lipoamide dehydrogenase 1
AT1G02050-MONOMER	AT1G02050	O23674		
AT5G03795-MONOMER	AT5G03795	Q9FFN2	oxidoreductase	
AT3G55800-MONOMER	AT3G55800	P46283	sedoheptulose-bisphosphatase	SBPase
AT4G29530-MONOMER	AT4G29530	Q9SU92	catalytic	
AT3G57560-MONOMER	AT3G57560	Q9SCL7	acetylglutamate kinase	
AT2G22590-MONOMER	AT2G22590	Q940V3	transferase, transferring glycosyl groups	
AT3G21790-MONOMER	AT3G21790	Q9LSY5	UDP-glycosyltransferase	
AT4G12330-MONOMER	AT4G12330	Q9STH8	AT4G12330	
GQT-4152-MONOMER	GQT-4152		AT3G47630.2	
AT3G20100-MONOMER	AT3G20100	Q9LJY8	AT3G20100	
CPLX-1322				SAT
GQT-1915-MONOMER	GQT-1915	Q9SU40	AT4G12420.1	
AT4G26530-MONOMER	AT4G26530	O65581	fructose-bisphosphate aldolase	
AT1G74710-MONOMER	AT1G74710	Q9S7H8		
AT2G19440-MONOMER	AT2G19440	Q9ZUP5	hydrolase, hydrolyzing O-glycosyl compounds	
AT1G78050-MONOMER	AT1G78050	Q8GX43	AT1G78050	
MONOMER-1094	G-666		Photosystem I reaction center subunit XI	PSI subunit V, PSI-L
AT4G31780-MONOMER	AT4G31780		UDP-galactose:DAG galactosyltransferase	1,2-diacylglycerol 3-beta-galactosyltransferase, MGDG synthase, MGD1
GQT-4706-MONOMER	GQT-4706		AT3G53080.1	
AT3G47800-MONOMER	AT3G47800	Q9STT3	aldose 1-epimerase	
AT1G75020-MONOMER	AT1G75020	Q8L4Y2	acyltransferase	
AT4G20200-MONOMER	AT4G20200	O65434	lyase	
AT5G54690-MONOMER	AT5G54690		polygalacturonate 4-alpha-galacturonosyltransferase	
GQT-4578-MONOMER	GQT-4578		AT3G21460.1	
GQT-2345-MONOMER	GQT-2345	Q9XID7	AT1G34340.1	
GQT-1114-MONOMER	GQT-1114	Q9FFT5	AT5G54950.1	
AT5G21060-MONOMER	AT5G21060	Q2V358	putative homoserine dehydrogenase	
AT2G33070-MONOMER	AT2G33070			
GQT-4179-MONOMER	GQT-4179		AT2G25870.1	
AT5G49650-MONOMER	AT5G49650	Q949W8	xylulokinase	
GQT-4764-MONOMER	GQT-4764		AT1G77290.1	
AT1G67740-MONOMER	AT1G67740		PSII-Y1 subunit	
AT4G15320-MONOMER	AT4G15320		cellulose synthase	
AT1G78490-MONOMER	AT1G78490	Q8VZC2	AT1G78490	
AT5G04120-MONOMER	AT5G04120	Q9FYE8	AT5G04120	
AT1G02790-MONOMER	AT1G02790	P49062	polygalacturonase	
MONOMER-16763				
AT3G60130-MONOMER	AT3G60130	Q9M1D0	hydrolase, hydrolyzing O-glycosyl compounds	
AT1G67730-MONOMER	AT1G67730	Q8L9C4	very-long-chain 3-oxoacyl-CoA reductase	
GQT-4630-MONOMER	GQT-4630		AT2G06960.1	
AT5G55590-MONOMER	AT5G55590	Q9FM79	pectinesterase	
CPLX-1506			phosphatidylglycerolphosphate synthase	CDP-1-oleoyl-2-palmitoyl-glycerol glycerol-3-phosphate 3-phosphatidyltransferase
AT3G47190-MONOMER	AT3G47190	Q9SD54	1-aminocyclopropane-1-carboxylate oxidase	
AT4G19730-MONOMER	AT4G19730	O81854	hydrolase, hydrolyzing O-glycosyl compounds	
GQT-4703-MONOMER	GQT-4703		AT1G31410.1	
AT3G47360-MONOMER	AT3G47360	Q9STY7	oxidoreductase	
AT5G13280-MONOMER	AT5G13280	Q9LYU8	aspartate kinase	
ATCG01050-MONOMER	ATCG01050	P26288	oxidoreductase, acting on NADH or NADPH	
AT3G03540-MONOMER	AT3G03540	Q9S816		phospholipase C
AT1G78970-MONOMER	AT1G78970			oxidosqualene cyclase
GQT-4500-MONOMER	GQT-4500		AT5G29560.1	
AT3G03900-MONOMER	AT3G03900	Q9SRW7	transferase, transferring phosphorus-containing groups//kinase	
AT3G52180-MONOMER	AT3G52180	Q9FEB5	glucan phosphatase	
AT4G29650-MONOMER	AT4G29650	Q9S7S2	cytidine deaminase	
AT4G33230-MONOMER	AT4G33230	Q9SMY6	pectinesterase	
AT3G14510-MONOMER	AT3G14510	Q9LRR0	AT3G14510	
AT3G02780-MONOMER	AT3G02780	Q42553	isopentenyl-diphosphate delta-isomerase	IPP isomerase
AT1G23500-MONOMER	AT1G23500	Q9ZUE4	hydrolase activity, acting on ester bonds	
MONOMER-1100	G-672	P56767	Photosystem I P700 chlorophyll a apoprotein A2	PsaB, PSI-B
AT1G11790-MONOMER	AT1G11790	Q9SA96	arogenate dehydratase////prephenate dehydratase	
AT2G18800-MONOMER	AT2G18800	Q9ZV40	hydrolase, acting on glycosyl bonds	
GQT-3731-MONOMER	GQT-3731		AT4G29720.1	
AT1G51040-MONOMER	AT1G51040	Q9C680	1-phosphatidylinositol 4-kinase	
AT2G44550-MONOMER	AT2G44550	O64890	hydrolase, hydrolyzing O-glycosyl compounds	
AT4G01850-MONOMER	AT4G01850	P17562	methionine adenosyltransferase	
AT1G15710-MONOMER	AT1G15710	Q9LMR3	prephenate dehydrogenase (NADP+)	
GQT-915-MONOMER	GQT-915	Q8L940	AT5G01410.1	
GQT-5318-MONOMER	GQT-5318		AT3G01640.2	
AT4G31760-MONOMER	AT4G31760	O81772	peroxidase	
AT2G40310-MONOMER	AT2G40310	Q9S761	polygalacturonase	
GQT-502-MONOMER	GQT-502	Q8W0Z7	AT3G05190.1	
AT5G04590-MONOMER	AT5G04590		SIR	sulfite reductase (ferredoxin), sulfite reductase
AT1G10760-MONOMER	AT1G10760	Q9SAC6	glucan, water dikinase	
GQT-4434-MONOMER	GQT-4434		AT4G32870.1	
AT5G56350-MONOMER	AT5G56350	Q9FM97	pyruvate kinase	
AT4G27710-MONOMER	AT4G27710	Q9T093	AT4G27710	
CPLX-8950				
GQT-1722-MONOMER	GQT-1722	Q9SV68	AT4G13010.1	
GQT-4365-MONOMER	GQT-4365		AT1G26850.1	
AT3G07970-MONOMER	AT3G07970	Q9SFB7	polygalacturonase	
AT3G27620-MONOMER	AT3G27620		alternative oxidase	
GQT-3982-MONOMER	GQT-3982		AT1G20990.1	
AT4G39660-MONOMER	AT4G39660	Q940M2	alanine-glyoxylate transaminase	
AT4G09510-MONOMER	AT4G09510		neutral/alkaline invertase	alkaline/neutral invertase
AT2G47280-MONOMER	AT2G47280	Q4PSQ5	pectinesterase	
AT1G19670-MONOMER	AT1G19670		chlorophyllase	chlorophyll-chlorophyllido hydrolase, Chlase
AT1G63680-MONOMER	AT1G63680	Q9CAD3	ligase	
AT3G25810-MONOMER	AT3G25810	Q9LRZ6	monoterpene synthese [multifunctional]	
AT5G04960-MONOMER	AT5G04960	Q9FF78	pectinesterase	
ATMG01120-MONOMER	ATMG00516	P92558		NADH dehydrogenase subunit 1, NADH dehydrogenase
AT3G08510-MONOMER	AT3G08510		AtPLC2	phospholipase C
AT5G04530-MONOMER	AT5G04530	Q9LZ72	acyltransferase	
AT4G34840-MONOMER	AT4G34840	Q7XA67	methylthioadenosine nucleosidase	
AT3G19000-MONOMER	AT3G19000	Q9LJ66	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	
AT1G12350-MONOMER	AT1G12350			phosphopantothenate-cysteine ligase
